,texto,polaridad
391,El separatismo entrega a Laura Borràs la Presidencia del Parlament para reactivar el desafío nan nan #ÚltimaHora 🔴 El PP llega a un acuerdo con diputados de Ciudadanos en Murcia para que la moción fracase,Neutral
392,"El PP llega a un acuerdo con diputados de Ciudadanos en Murcia para que la moción fracase ""Oigo decir que tengo cara de triste. Ya quisiera tener la de Brad Pitt''",Neutral
393,"👥 Entrevista a Paco Ureña, torero",Neutral
394,"Ureña contra su sino y el olvido: ""Cada arruga refleja el sufrimiento de mi vida'' ""¡Pero qué pinto yo en el Congreso! Si cuando me dijeron lo que había pasado yo estaba más preocupada por saber quién me había robado la maleta recién llegada de Madrid""",Neutral
395,👥 Entrevista a Paca la Piraña,Neutral
396,"Paca la Piraña, sobre Iglesias: ""No sé para qué ha hecho la locura de nombrarme. A lo mejor es que le doy morbo"" Las encuestas de Génova apuntan que Ayuso podrá formar gobierno con apoyo externo de Vox y sin Cs, que podría quedarse fuera de la Asamblea",Neutral
397,"Isabel Díaz Ayuso y Rocío Monasterio: relación cordial, algunas diferencias sonadas y ¿obligadas a entenderse tras el 4-M? Los micrófonos captan una conversación de Ayuso y Page durante el acto de homenaje a las víctimas del terrorismo en los jardines del Palacio Real: ""Entre Alfonso y tú me habéis roto la vida"" ""Nuestra previsión es que los datos de protección que tenemos a 8 semanas se mantengan a los 6 meses""",Positivo
398,"👥 Entrevista a Hanneke Schuitemaker, responsable de vacunas en Janssen",Neutral
399,"""Nuestra vacuna ha demostrado alta eficacia también contra las variantes brasileña y sudafricana"" La Comunidad de Madrid se plantea que el 4 de mayo no sea lectivo",Neutral
400,La Comunidad de Madrid se plantea que el día de las elecciones no haya colegio El Congreso da luz verde a la intervención del Poder Judicial y ciega la vía del pacto para renovar el CGPJ,Neutral
401,"El Congreso da luz verde a la intervención del Poder Judicial y ciega la vía del pacto para renovar el CGPJ El Gobierno nombra un nuevo alto cargo a dedo, con el director general de Inteligencia Artificial serían ya 35 altos cargos eximidos de la condición de funcionario",Negativo
402,Nuevo alto cargo del Gobierno nombrado a dedo y ya van 35: el director general de Inteligencia Artificial El SEPE advierte de una nueva estafa que llega a los usuarios a través del correo electrónico y que reclama el pago de una deuda,Negativo
403,"El SEPE advierte de una estafa por correo electrónico: ""Comprueba que realmente seamos nosotros"" Así fue el último día de Aguado en Sol tras prohibirle Presidencia asistir al homenaje a las víctimas de los atentados del 11 de marzo",Neutral
404,"El último día de Aguado en Sol: lágrimas, rabia y dudas sobre su candidatura ¿No desayunar nos ayuda a adelgazar? ¿Desayunar favorece nuestra concentración? Gonzalo Miró nos desvela algunos de los mitos que rodean a la primera comida del día de la mano de Campofrío",Neutral
405,#DesayunoCampofrío #ÚltimaHora 🔴 Sanofi y Translate Bio inician el ensayo en humanos de su vacuna de ARN mensajero,Neutral
406,Sanofi y Translate Bio inician el ensayo en humanos de su vacuna de ARN mensajero La mayor humillación jamás vivida en La isla de las tentaciones,Neutral
407,"Lucía 'machaca' sin piedad a Manuel: ""No tienes perdón de Dios"" La cita del día la firma es del político, diplomático, profesor español de Derecho y fundador del actual Partido Popular de España, Manuel Fraga Iribarne.",Positivo
408,"#frasedeldía #quotes #frasescélebres Google, a punto de convertirse en la mayor plataforma para reservar viajes del mundo. Incluirá enlaces de reserva gratuitos para hoteles y agencias de viajes de todo el mundo",Neutral
409,"Google, a punto de convertirse en la mayor plataforma para reservar viajes del mundo Vox espera ser clave en Madrid, pero teme el voto útil",Neutral
410,"Vox ansía repetir en Madrid el éxito de Cataluña aunque admite el gancho de Isabel Díaz Ayuso entre sus votantes ""Una estrategia auténtica, audaz y movilizadora"". ✍ Cayetana Álvarez de Toledo",Neutral
411,"Hay alternativa El milagro de Matavenero, el pueblo repoblado de León que hoy tiene la mayor natalidad de la provincia",Neutral
412,"Matavenero: El pueblo hippie de León que vive en armonía con la naturaleza No, no te vas a contagiar tocando el pomo de una puerta",Neutral
413,¿Cuánto hay de teatro en algunas medidas anti-Covid? El nuevo libro del historiador Ángel Viñas repasa a través del espía Manrique los errores de los servicios de inteligencia de la República que impidieron que fracasara el golpe de Estado de 1936,Neutral
414,"Manrique, el espía de Azaña en el Ejército que pudo prevenir el alzamiento de 1936 y salvar la II República Bilbao se despide de su último astillero",Neutral
415,Adiós a un símbolo: Bilbao se despide de su último astillero para crear un parque logístico Locura por el aspirador de Lidl,Neutral
416,"Lidl triunfa con su aspiradora tipo Dyson de menos de 150 euros Animal Flow, la rutina fitness a la que se han rendido ya las celebs",Neutral
417,"Doce minutos bastan para conseguir los abdominales con tableta de Elsa Pataky y Pilar Rubio con esta nueva rutina fitness ""Ciudadanos comete el mismo error que Sánchez: subestimar a Isabel Díaz Ayuso"". ✍ Jorge Bustos",Neutral
418,"Idus de marzo en la oposición Severa Belotti y Luigi Carrara tenían 82 y 86 años, y llevaban más de 60 juntos. Pasaron sus últimos ocho días encerrados en casa hasta que recibieron asistencia médica. Murieron con horas de diferencia #Hace1año",Neutral
419,"""Mis padres han muerto solos, los ha matado el coronavirus el mismo día"" Los consejos de la Policía para evitar que okupen nuestra vivienda si pasamos largos periodos fuera",Neutral
420,¿Qué puedo hacer para que no okupen mi casa? 1.004 vatios de potencia en cada pedalada del sprint final. Las cifras de la épica hazaña del ciclista Van der Poel,Neutral
421,Los estratosféricos datos de Van der Poel: 1.004 vatios para ganar la Strade Bianche Cada vez más voces advierten de la temida recuperación en 'K' que hará que las desigualdades generadas por el Covid pueden desatar una crisis social incluso más profunda,Positivo
422,"Temor ante una gran brecha social tras la crisis: tú recuperas, tú no El futuro de la pandemia: por qué el virus no va a desaparecer con la vacuna",Positivo
423,"El coronavirus ha venido para quedarse como una ""enfermedad estacional"" Homenaje de la Policía de Tampa a un compañero que chocó su coche contra el de un kamikaze para evitar un accidente múltiple ""La indepe sorda de OT. Esa soy yo… o eso dicen""",Neutral
424,"Samantha: ""Es absolutamente cierto que en Operación Triunfo nos enrollamos todas con todos"" Tras aquella imagen tétrica, gafas ahumadas, algunos vicios visibles, sin un atisbo de sonrisa y la voz nasal con la que siempre empezaba un chiste ""¿saben aquel que diu?"", se escondía un hombre frágil. El verdadero retrato de Eugenio, 20 años después de su muerte",Neutral
425,"Eugenio, de los chistes millonarios a la ruina por la cocaína, la bebida y la depresión 'Una corsaria, una pirómana'",Neutral
426,✍ Raúl del Pozo,Neutral
427,"Una corsaria, una pirómana Interior ha gastado 2.800 euros en comprar una cinta de correr a Fernando Grande Marlaska para ""uso en la vivienda del ministro"",",Neutral
428,El Ministerio del Interior compra una cinta de correr a Marlaska por 2.800 euros La cruda realidad de Meghan Markle y Lady Di y... la ficción de 'The Crown',Neutral
429,"Las vidas 'paralelas' de Diana de Gales y Meghan Markle El Covid-19 es la viga maestra sobre la que el sucesor de Trump, Joe Biden, está edificando su presidencia",Neutral
430,"Joe Biden apuesta su presidencia a la lucha contra el Covid-19 La vacuna de AstraZeneca seguirá, por el momento, sin administrarse en España a mayores de 55 años",Neutral
431,"España aplaza su decisión sobre AstraZeneca en mayores de 55 años A-Kid, el español de la WWE: ""Mi pareja es actriz y a ella no le preguntan si lo que hace es mentira"" https://bit.ly/3rFAy4p Tres son las palabras que perfilan el contorno mitológico de Pocholo Martínez-Bordiú: Ibiza, mochila y fiesta",Neutral
432,"Vuelve Pocholo: el culto, el sensible, el caballero y el hippie de Ibiza en cuyas noches nunca amanece Carles Puigdemont impone a Laura Borràs como nueva presidenta del Parlament",Neutral
433,"Carles Puigdemont impone a Laura Borràs como nueva presidenta del Parlament ""Yo quiero gobernar sola, voy a por la absoluta""",Neutral
434,"👥 Entrevista con Isabel Díaz Ayuso Las agencias reguladoras recomiendan continuar la inmunización con la vacuna Covid de AstraZeneca, mientras se continúa investigando los eventos tromboembólicos",Neutral
435,La Agencia Europea del Medicamento asegura que hay más proporción de trombos en la población que entre los vacunados El gran fracaso expropiador de Ada Colau en Barcelona,Neutral
436,"El gran fracaso expropiador de Ada Colau: no consigue ni un solo piso de los 194 que anunció en julio QR para entrar en bares, pasaporte Covid para viajar... China marca el camino del futuro postpandémico",Neutral
437,China da la bienvenida a su pasaporte Covid Las mafias horadan las entrañas prohibidas de la mina de plata más legendaria de América,Neutral
438,"La montaña 'violada' de Bolivia que vale un potosí ""Es un hito para el futuro de la empresa"". El venezolano Roberto Roselli, CEO de Plus Ultra, agradeció ayer al Consejo de Ministros el rescate millonario, de 53 millones de euros, de su aerolínea.",Neutral
439,"Así son los 'boliburgueses' cercanos al chavismo del accionariado de la aerolínea rescatada por Sánchez Ayuso a Felipe VI: ""Todo en orden, muy bien"" #ÚltimaHora🔴 La bajada de la incidencia del coronavirus se frena en 132 en una jornada con 6.255 nuevos contagios y 166 muertos",Neutral
440,La bajada de la incidencia del coronavirus se frena en 132 en una jornada con 6.255 nuevos contagios y 166 muertos - ¿Dónde estaba Ángel Gabilondo?,Neutral
441,"- ""Estoy vivo"".",Neutral
442,El cachondeo provocado por un rótulo casual de TVE,Negativo
443,"Ángel Gabilondo está vivo: el rótulo de TVE que 'descubre' el paradero de la oposición en la Comunidad de Madrid Felipe VI preside el primer acto de Estado con motivo del Día Internacional de las Víctimas del terrorismo: ""Hay que rechazar cualquier tipo de legitimación de la violencia""",Neutral
444,"Felipe VI: ""Hay que rechazar cualquier tipo de legitimación de la violencia"" El Congreso apoya con el voto del PSOE que el aragonés y el bable sean lenguas oficiales. La iniciativa ha contado con el respaldo de una decena de formaciones parlamentarias",Neutral
445,"El Congreso apoya con el voto del PSOE que el aragonés y el bable sean lenguas oficiales Casado y Arrimadas evitan saludarse un día después de la moción de censura en Murcia y la convocatoria de elecciones en Madrid El hombre mordido por una serpiente responde a Frank Cuesta: ""Que haya serpientes incautadas en mis instalaciones no le puede llevar a la conclusión de que su tenencia sea ilegal""",Neutral
446,"El hombre mordido por una serpiente responde a Frank Cuesta: ""No trafico con animales, estaban bien"" Cantó lidera el descontento de los pesos pesados de Ciudadanos por el 'ninguneo' de Arrimadas",Neutral
447,"Toni Cantó lidera el descontento de los pesos pesados de Ciudadanos por el 'ninguneo' de Inés Arrimadas Casado reclama una ""mayoría absoluta"" de Díaz Ayuso como primer paso para la unión del electorado conservador",Neutral
